book,date,pnl,equity,gross,gross_to_equity,tickets,symbols,largest_symbol_gross,largest_symbol_equity_fraction,stale_gross,new_gross,preorder_gross,pacing_scale,above_130k,excess_130k,excursion_cause,borrow_base,extra_spread
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-06,146.65211999999954,152713.69568210002,84521.45000000001,0.5534634573702285,26,20,13985.140000000001,0.09157751004279596,35575.579999999994,29666.680000000004,83374.19,1.0,False,0,none,231.5656164383562,58.17288
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-07,-723.1100000000004,151990.58568210003,85244.56,0.5608542109199811,26,20,13970.32,0.09191569291811268,35575.579999999994,0.0,85236.35,1.0,False,0,none,700.6402191780821,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-10,45.90584000000075,152036.49152210003,81420.34,0.535531563408675,25,19,13940.68,0.09169298673255416,31779.379999999997,0.0,81419.42499999999,1.0,False,0,none,223.06942465753423,3.77416
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-11,-190.86500000000072,151845.62652210004,81611.205,0.5374616765015756,25,19,13940.68,0.09180824182625395,31779.379999999997,0.0,81629.775,1.0,False,0,none,223.59234246575343,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-12,235.16500000000107,152080.79152210004,81376.04000000001,0.535084274519801,25,19,13970.32,0.09186117365762042,31779.379999999997,0.0,81393.87000000001,1.0,False,0,none,222.94805479452057,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-13,-296.5559699999996,151784.23555210006,90167.97,0.5940535897685486,26,21,7386.6,0.048665132931176795,31779.379999999997,27776.04,81662.565,1.0,False,0,none,247.03553424657534,47.00097
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-14,686.5199999999999,152470.75555210005,89481.45000000001,0.5868761499605984,26,21,7301.04,0.04788485485995508,31779.379999999997,0.0,89523.85,1.0,False,0,none,735.4639726027398,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-17,381.9299999999996,152852.68555210004,89099.52,0.5829110537258458,26,21,7301.04,0.04776520591462838,31779.379999999997,0.0,89097.71800000002,1.0,False,0,none,244.10827397260275,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-18,1183.7600000000016,154036.44555210005,87915.76000000001,0.5707464859039745,26,21,7301.04,0.04739813343414598,31779.379999999997,0.0,87856.335,1.0,False,0,none,240.865095890411,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-19,478.1079999999996,154514.55355210006,87437.652,0.5658861899407897,26,21,7301.04,0.047251471347896014,31779.379999999997,0.0,87488.37499999999,1.0,False,0,none,239.55521095890413,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-20,374.0383149999991,154888.59186710007,89419.41500000001,0.5773144033533797,26,21,12961.8,0.0836846654989393,31779.379999999997,33196.505000000005,86961.79499999998,1.0,False,0,none,244.98469863013702,63.958685
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-21,-687.995269999999,154200.59659710008,87103.75,0.5648729766434515,26,21,10134.960000000001,0.06572581574688019,31779.379999999997,0.0,87128.08600000001,1.0,False,0,none,715.9212328767123,3.0002700000000004
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-24,3144.04,157344.6365971001,83959.71,0.5336038889904393,26,21,9369.36,0.059546738945995194,31779.379999999997,0.0,84021.81000000001,1.0,False,0,none,230.02660273972606,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-25,-1565.4300000000007,155779.2065971001,85525.14,0.5490151212619675,26,21,9224.68,0.05921637554528232,33637.52,0.0,85582.04999999999,1.0,False,0,none,234.31545205479452,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-26,-7.7699999999993,155771.4365971001,85532.91,0.5490923873368984,26,21,9570.76,0.06144104599070105,31779.379999999997,0.0,85549.37139999999,1.0,False,0,none,234.33673972602742,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-27,2771.0353949999985,158542.4719921001,99854.07,0.6298253631681456,26,19,11506.17,0.07257468522739656,31779.379999999997,36610.04,82728.35999999999,1.0,False,0,none,273.572794520548,56.05960500000001
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-28,3519.270000000001,162061.74199210008,96334.8,0.5944327070401105,26,19,10872.915,0.06709118923656895,31779.379999999997,0.0,96291.5025,1.0,False,0,none,791.7928767123288,0.0
AR12_R5_OBSERVED_CONSERVATIVE,2026-08-31,-666.9700000000003,161394.77199210008,97001.77,0.6010217605112267,26,19,11872.92,0.07356446465676815,31779.379999999997,0.0,97093.702,1.0,False,0,none,0.0,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-02,0.0,100000.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,none,0.0,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-03,0.0,100000.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,none,0.0,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-04,-26.79219,99973.20781,22647.190000000002,0.22653259304273995,8,8,4140.18,0.041412895421625864,0.0,22647.190000000002,0.0,1.0,False,0,none,62.047095890410965,22.647190000000002
AR11_R5_OBSERVED_VOTES_COVER,2025-09-05,-351.66000000000025,99621.54781,22998.850000000002,0.2308622030633756,8,8,4190.67,0.04206589931720917,0.0,0.0,22979.625000000004,1.0,False,0,none,189.03164383561645,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-08,-257.6249999999993,99363.92281,23256.475,0.23405351099583865,8,8,4919.955,0.04951450044306076,0.0,0.0,23199.613,1.0,False,0,none,63.716369863013696,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-09,-760.3296999999999,98603.59311,24016.8047,0.24356926499835946,8,8,4919.955,0.04989630544711901,4919.955,0.0,24005.559999999998,1.0,False,0,none,65.79946493150685,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-10,-112.24530000000074,98491.34781,24129.050000000003,0.24498649410857323,8,8,4919.955,0.0499531695869479,4919.955,0.0,24101.4209,1.0,False,0,none,66.10698630136987,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-11,458.9472150000003,98950.29502500001,44132.942,0.44601122198624793,16,14,6428.68,0.06496878052132922,0.0,20485.784999999996,23660.815000000002,1.0,False,0,none,120.9121698630137,20.485785
AR11_R5_OBSERVED_VOTES_COVER,2025-09-12,545.7220000000008,99496.01702500001,43587.22,0.4380800488631419,16,14,6418.300000000001,0.06450810989134668,2023.44,0.0,43606.37500000001,1.0,False,0,none,358.25112328767125,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-15,77.83920000000043,99573.85622500001,41686.44,0.4186484442844525,16,14,6266.0599999999995,0.06292876702335426,2023.44,0.0,41662.755000000005,1.0,False,0,none,114.20942465753426,1.8208000000000002
AR11_R5_OBSERVED_VOTES_COVER,2025-09-16,-257.3050000000021,99316.551225,41943.745,0.42232381695350196,16,14,6477.120000000001,0.0652169242700161,2023.44,0.0,41942.909999999996,1.0,False,0,none,114.9143698630137,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-17,-257.1899999999989,99059.361225,42200.935,0.42601662758703096,16,14,6448.574999999999,0.06509808785615859,2023.44,0.0,42284.73,1.0,False,0,none,115.619,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-18,-1133.3473352000012,97926.0138898,54155.924000000006,0.5530289843201808,16,12,12721.720000000001,0.12991154744965167,2023.44,33068.19990000001,43239.635,1.0,False,0,none,148.37239452054797,55.24793520000001
AR11_R5_OBSERVED_VOTES_COVER,2025-09-19,416.3239999999999,98342.3378898,53739.600000000006,0.5464543669911456,16,12,12536.7,0.1274801908212546,2023.44,0.0,53778.59339999999,1.0,False,0,none,441.69534246575347,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-22,-172.73500000000027,98169.6028898,53912.33500000001,0.5491754414094875,16,12,12364.440000000002,0.12594978115455627,2023.44,0.0,54090.02399999999,1.0,False,0,none,147.7050273972603,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-23,-57.30419999999829,98112.2986898,53969.639200000005,0.5500802643574269,16,12,12007.16,0.12238180289672793,2023.44,0.0,53994.507,1.0,False,0,none,147.86202520547945,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-24,-996.4032000000002,97115.8954898,54966.0424,0.5659839938949339,16,12,12412.29,0.12780904647379435,2023.44,0.0,54977.2546,1.0,False,0,none,150.59189698630138,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-25,2732.145099999999,99848.04058979999,59026.41,0.591162426937298,17,14,8012.160000000001,0.08024353760647042,2023.44,26783.57,52201.505,1.0,False,0,none,161.71619178082193,46.7223
AR11_R5_OBSERVED_VOTES_COVER,2025-09-26,-1325.7990000000004,98522.24158979999,60352.209,0.6125744606104077,17,14,8315.84,0.08440571251538535,2023.44,0.0,60355.61260000001,1.0,False,0,none,496.04555342465756,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-29,-2673.4809999999993,95848.76058979999,63025.69,0.6575535209028781,17,14,8188.960000000001,0.08543626385578378,2023.44,0.0,63106.18840000001,1.0,False,0,none,172.67312328767125,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-09-30,-90.4570000000004,95758.3035898,63116.147000000004,0.659119310116131,17,14,7885.280000000001,0.08234565258985986,2023.44,0.0,63057.585,1.0,False,0,none,172.9209506849315,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-01,-1090.9279999999994,94667.3755898,64207.075000000004,0.6782386709251719,17,14,8282.56,0.08749117579733995,2023.44,0.0,64210.80950000002,1.0,False,0,none,175.90979452054796,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-02,-3239.579023299998,91427.7965665,67950.0433,0.7432098973376937,18,13,12535.0,0.13710272445298044,9344.58,33018.1933,67424.40890000001,1.0,False,0,none,186.16450219178083,65.45402329999999
AR11_R5_OBSERVED_VOTES_COVER,2025-10-03,-406.85170000000136,91020.9448665,68356.895,0.7510018172219455,18,13,12631.6,0.13877684986160835,9344.58,0.0,68295.1369,1.0,False,0,none,561.837493150685,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-06,-418.8400000000008,90602.1048665,68775.735,0.7590964371229496,18,13,12164.7,0.13426509260380198,9344.58,0.0,68853.15500000001,1.0,False,0,none,188.4266712328767,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-07,-802.6258999999986,89799.4789665,69578.3609,0.7748192049750806,18,13,13313.550000000001,0.14825865531988963,9344.58,0.0,69579.1616,1.0,False,0,none,190.62564630136987,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-08,-2356.8441,87442.6348665,71935.205,0.8226559630759592,18,13,13783.900000000001,0.1576336305629867,9344.58,0.0,72080.3484,1.0,False,0,none,197.08275342465754,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-09,-1529.6190689999976,85913.0157975,82452.569,0.9597215070920523,19,13,13809.880000000001,0.16074258215484338,9344.58,35148.399,73354.89999999998,1.0,False,0,none,225.8974493150685,61.239069
AR11_R5_OBSERVED_VOTES_COVER,2025-10-10,7255.748999999999,93168.7647975,75196.82,0.8071033265648464,19,13,13344.415,0.14322842026513666,9344.58,0.0,75317.18660000002,1.0,False,0,none,618.0560547945206,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-13,-2116.100000000002,91052.6647975,77312.92000000001,0.8491011237501175,19,13,13440.980000000001,0.14761764556690982,9344.58,0.0,77573.59999999999,1.0,False,0,none,211.81621917808224,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-14,-1105.949999999999,89946.7147975,78418.87,0.8718369556525436,19,13,12789.980000000001,0.1421950765938979,9344.58,0.0,78671.2475,1.0,False,0,none,214.84621917808218,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-15,-736.1076399999993,89210.6071575,71959.705,0.8066272306941732,17,12,13636.28,0.15285491753155936,2023.44,0.0,71758.974,1.0,False,0,none,197.14987671232876,7.187640000000002
AR11_R5_OBSERVED_VOTES_COVER,2025-10-16,3904.552275000002,93115.15943249999,65987.4537,0.708664991846305,17,15,12071.400000000001,0.1296394708828337,2023.44,35088.545,67945.34500000002,1.0,False,0,none,180.78754438356165,72.159025
AR11_R5_OBSERVED_VOTES_COVER,2025-10-17,699.8467999999979,93815.00623249999,61636.74540000001,0.6570030518065181,17,15,11606.400000000001,0.12371581547664215,2023.44,0.0,61876.1207,1.0,False,0,none,506.6033868493151,3.6465
AR11_R5_OBSERVED_VOTES_COVER,2025-10-20,1821.9072000000035,95636.91343249999,59814.8382,0.6254367278615384,17,15,11100.48,0.11606899053506842,2023.44,0.0,59900.02280000001,1.0,False,0,none,163.8762690410959,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-21,4477.796719999998,100114.71015249999,52190.117600000005,0.5213031883176935,17,15,9426.28,0.09415479489119427,7637.2662,0.0,52278.02440000001,1.0,False,0,none,142.98662356164385,3.3034800000000004
AR11_R5_OBSERVED_VOTES_COVER,2025-10-22,5496.5576,105611.26775249999,46693.560000000005,0.44212668774534897,17,15,9259.86,0.08767871267013368,2023.44,0.0,46598.2,1.0,False,0,none,127.92756164383563,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-23,-2859.690905000001,102751.5768475,64687.04,0.6295479055859752,16,13,10395.0,0.1011663306678774,2023.44,37158.515,49477.50919999999,1.0,False,0,none,177.22476712328768,59.39090500000002
AR11_R5_OBSERVED_VOTES_COVER,2025-10-24,616.0515600000019,103367.6284075,62575.795,0.6053712943215761,16,13,10760.75,0.10410174022353053,2023.44,0.0,62318.864299999994,1.0,False,0,none,514.321602739726,1.49344
AR11_R5_OBSERVED_VOTES_COVER,2025-10-27,3379.6265,106747.2549075,59196.1685,0.5545451126710043,16,13,10279.490000000002,0.09629746459435905,2023.44,0.0,59118.5244,1.0,False,0,none,162.18128356164382,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-28,2672.452,109419.7069075,56523.7165,0.5165771148316398,16,13,9481.37,0.08665139276981663,2023.44,0.0,56503.08500000001,1.0,False,0,none,154.85949726027397,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-29,7722.364499999999,117142.0714075,48801.352,0.4165997016583019,16,13,10020.84,0.08554432988589288,2023.44,0.0,48708.2894,1.0,False,0,none,133.70233424657533,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-10-30,643.5761882000002,117785.6475957,50871.6134,0.43189993380702163,16,16,7824.960000000001,0.06643390056197022,2023.44,22656.044999999995,48137.95249999999,1.0,False,0,none,139.37428328767123,43.2306118
AR11_R5_OBSERVED_VOTES_COVER,2025-10-31,-716.4965999999993,117069.1509957,51588.11,0.4406635698749951,16,16,8173.255,0.06981561692798308,2023.44,0.0,51605.27220000001,1.0,False,0,none,424.0118630136987,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-03,2917.769999999998,119986.9209957,48203.12,0.4017364526065926,16,16,7420.575000000001,0.06184486557719015,4144.780000000001,0.0,48170.871999999996,1.0,False,0,none,132.06334246575344,1.56
AR11_R5_OBSERVED_VOTES_COVER,2025-11-04,2314.137500000001,122301.0584957,45888.982500000006,0.37521328976570895,16,16,6681.92,0.05463501364736701,4144.780000000001,0.0,45836.1038,1.0,False,0,none,125.72323972602742,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-05,415.5774999999994,122716.6359957,45473.405000000006,0.3705561567185838,16,16,6429.6,0.052393874292848884,4144.780000000001,0.0,45452.605,1.0,False,0,none,124.58467123287673,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-06,1465.632795000001,124182.26879069999,55820.716,0.44950633084407304,16,13,10474.1,0.0843445694944849,4144.780000000001,33091.47,43931.10300000002,1.0,False,0,none,152.93346849315068,57.346205
AR11_R5_OBSERVED_VOTES_COVER,2025-11-07,135.08599999999865,124317.35479069999,55685.630000000005,0.4479312650574976,16,13,10099.18,0.08123708887631115,4144.780000000001,0.0,55636.635,1.0,False,0,none,457.6901095890411,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-10,-3.724999999999852,124313.62979069998,53940.655000000006,0.43390781116130966,16,13,10188.36,0.08195690220898208,4144.780000000001,0.0,53861.985,1.0,False,0,none,147.78261643835617,2.0100000000000002
AR11_R5_OBSERVED_VOTES_COVER,2025-11-11,-40.59099999999887,124273.03879069998,53981.246,0.43437616497746495,16,13,10048.22,0.08085599336573043,2023.44,0.0,54003.5088,1.0,False,0,none,147.89382465753425,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-12,-214.42900000000185,124058.60979069998,54195.675,0.4368554112562913,16,13,10082.800000000001,0.08127448805859386,2023.44,0.0,54159.44000000002,1.0,False,0,none,148.48130136986302,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-13,2333.6807400000016,126392.29053069997,71039.03,0.5620519234339298,16,12,12198.640000000001,0.09651411449843944,2023.44,37370.28,51768.75,1.0,False,0,none,194.62747945205479,56.74926000000001
AR11_R5_OBSERVED_VOTES_COVER,2025-11-14,-2467.5049999999987,123924.78553069997,71594.215,0.5777231301502952,16,12,12648.410000000002,0.10206521597623909,2023.44,0.0,71533.62000000001,1.0,False,0,none,588.445602739726,1.92
AR11_R5_OBSERVED_VOTES_COVER,2025-11-17,767.5349999999988,124692.32053069997,70826.68000000001,0.5680115639724747,16,12,12110.880000000001,0.09712610967904982,2023.44,0.0,70878.97000000002,1.0,False,0,none,194.045698630137,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-18,-189.15999999999795,124503.16053069997,71015.84,0.5703938735152745,16,12,11847.6,0.0951590300960964,2023.44,0.0,71075.09,1.0,False,0,none,194.56394520547946,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-19,-504.0532000000024,123999.10733069996,71519.8932,0.5767774844480107,16,12,11798.893200000002,0.09515304951779123,2023.44,0.0,71501.69000000002,1.0,False,0,none,195.94491287671235,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-20,2757.173195000002,126756.28052569996,71824.585,0.5666353154425157,17,14,9336.64,0.0736582042426449,11143.200000000003,33118.94500000001,68748.5117,1.0,False,0,none,196.77968493150686,63.26000500000001
AR11_R5_OBSERVED_VOTES_COVER,2025-11-21,19.535000000000565,126775.81552569996,71805.05,0.5663939111907642,17,14,9418.98,0.07429634714588436,2023.44,0.0,71885.16500000001,1.0,False,0,none,590.178493150685,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-24,-2048.534599999998,124727.28092569996,68445.145,0.5487584150958343,17,14,10045.48,0.08053955738828374,11325.24,0.0,68387.4,1.0,False,0,none,187.52094520547945,5.5246
AR11_R5_OBSERVED_VOTES_COVER,2025-11-25,-1358.350000000001,123368.93092569995,69803.49500000001,0.5658109742560693,17,14,10503.720000000001,0.08514072320466132,11325.24,0.0,69698.625,1.0,False,0,none,191.24245205479454,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-26,-1215.3349999999982,122153.59592569996,71018.83,0.5813895977585242,17,14,10292.5,0.08425867386057487,15759.89,0.0,70954.35,1.0,False,0,none,389.1442739726028,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-11-28,-488.7413950000027,121664.85453069996,84116.875,0.6913818729695239,18,14,16638.75,0.13675888623860152,15759.89,37260.75000000001,71431.65000000002,1.0,False,0,none,691.3715753424658,62.01639500000001
AR11_R5_OBSERVED_VOTES_COVER,2025-12-01,664.6150000000019,122329.46953069996,83452.26000000001,0.6821926091901896,18,14,16582.5,0.13555605254904202,15759.89,0.0,83486.905,1.0,False,0,none,228.6363287671233,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-02,1997.8099999999981,124327.27953069996,81454.45,0.6551615245460797,18,14,16586.25,0.13340797017845452,15759.89,0.0,81454.55500000002,1.0,False,0,none,223.16287671232877,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-03,-390.3149999999974,123936.96453069996,81844.765,0.6603741289768844,18,14,16635.0,0.13422145735931273,15759.89,0.0,81871.49500000001,1.0,False,0,none,224.23223287671232,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-04,-308.4018050000008,123628.56272569996,130068.235,1.0520888711501728,26,19,16631.25,0.13452595123103125,15759.89,47976.325000000004,81973.46500000001,0.925812722891566,True,68.23500000000058,new_allocation_and_marks,356.3513287671233,47.99180500000001
AR11_R5_OBSERVED_VOTES_COVER,2025-12-05,735.4390289999985,124364.00175469996,99296.489,0.7984343346867848,19,16,11948.3,0.0960752294186163,15759.89,0.0,129250.30000000002,1.0,False,0,none,816.1355260273973,30.000971
AR11_R5_OBSERVED_VOTES_COVER,2025-12-08,-3649.0435800000005,120714.95817469996,101065.77,0.837226566849624,19,16,11897.599999999999,0.09855945095703605,15759.89,0.0,101130.06000000001,1.0,False,0,none,276.8925205479452,1.87758
AR11_R5_OBSERVED_VOTES_COVER,2025-12-09,-546.5099999999986,120168.44817469997,101612.28,0.8455820270914779,19,16,11542.7,0.09605433185938551,15759.89,0.0,101676.4625,1.0,False,0,none,278.38980821917806,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-10,-3214.539999999999,116953.90817469997,104826.82,0.8963088248698358,19,16,13013.5,0.11127033036434385,15759.89,0.0,104808.3,1.0,False,0,none,287.1967671232877,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-11,-2361.131685000001,114592.77648969997,130000.435,1.134455757005634,27,21,13694.0,0.11950142425627384,15759.89,22841.685,107051.705,0.8507245597775718,True,0.4349999999976717,new_allocation_and_marks,356.16557534246573,22.841685000000005
AR11_R5_OBSERVED_VOTES_COVER,2025-12-12,592.8536200000004,115185.63010969997,89643.345,0.7782511144369821,19,16,12113.880000000001,0.10516832688646179,15759.89,0.0,129285.745,1.0,False,0,none,736.7946164383562,39.716379999999994
AR11_R5_OBSERVED_VOTES_COVER,2025-12-15,570.5706699999996,115756.20077969997,80068.895,0.6917028587728287,18,15,12099.960000000001,0.10452969187394026,6458.09,0.0,79988.07999999999,1.0,False,0,none,219.36683561643838,8.99433
AR11_R5_OBSERVED_VOTES_COVER,2025-12-16,1440.2599999999986,117196.46077969996,78628.63500000001,0.6709130504188363,18,15,11925.960000000001,0.10176041085760963,6458.09,0.0,78623.42000000001,1.0,False,0,none,215.4209178082192,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-17,616.045000000002,117812.50577969996,78012.59000000001,0.6621757977534012,18,15,12079.080000000002,0.10252799497013435,6458.09,0.0,77949.305,1.0,False,0,none,213.73312328767128,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-18,-286.3402549999991,117526.16552469996,70973.91,0.6038987972008985,17,13,11000.010000000002,0.09359626386932686,2023.44,47571.18,73740.49,1.0,False,0,none,194.4490684931507,102.340255
AR11_R5_OBSERVED_VOTES_COVER,2025-12-19,-2403.5095400000005,115122.65598469996,72020.87000000001,0.6256011849619916,17,13,10325.460000000001,0.08969094668361609,2023.44,0.0,72030.29299999999,1.0,False,0,none,591.9523561643837,1.35454
AR11_R5_OBSERVED_VOTES_COVER,2025-12-22,-2208.029999999998,112914.62598469996,74228.90000000001,0.6573895928243884,17,13,11489.22,0.10175138871342318,2023.44,0.0,74233.40500000001,1.0,False,0,none,203.36684931506852,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-23,-651.9649999999993,112262.66098469996,74880.865,0.6670148769251546,17,13,11351.01,0.10111117891234563,2023.44,0.0,74848.291836,1.0,False,0,none,205.15305479452056,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-24,-1147.8800000000028,111114.78098469996,76028.745,0.6842361054598923,17,13,11668.14,0.1050097916460516,2023.44,0.0,76173.11390000001,1.0,False,0,none,416.5958630136986,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-26,664.100930000001,111778.88191469996,85129.38,0.7615873279620334,17,14,17338.04,0.15511015768820183,2023.44,31008.180000000004,75195.80500000001,1.0,False,0,none,699.6935342465754,52.89907
AR11_R5_OBSERVED_VOTES_COVER,2025-12-29,389.16000000000304,112168.04191469996,84740.22,0.7554756109983813,17,14,17109.44,0.15253399906018825,2023.44,0.0,84807.77000000002,1.0,False,0,none,232.16498630136988,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-30,469.18999999999744,112637.23191469997,84271.03,0.7481631834118433,17,14,17188.18,0.15259767758689763,2023.44,0.0,84244.44499999998,1.0,False,0,none,230.87953424657533,0.0
AR11_R5_OBSERVED_VOTES_COVER,2025-12-31,-15.779999999999376,112621.45191469997,84286.81,0.7484081279989112,17,14,17680.94,0.1569944242362603,2023.44,0.0,84328.06999999998,1.0,False,0,none,461.8455342465753,0.0
AR11_R5_OBSERVED_VOTES_COVER,2026-01-02,566.810702999999,113188.26261769996,129906.012,1.1476986128744218,25,20,17360.9,0.1533807445974983,2023.44,46244.297,83600.485,0.97222661079099,False,0,none,1067.7206465753425,46.244297
AR11_R5_OBSERVED_VOTES_COVER,2026-01-05,1890.58926,115078.85187769996,80820.60130000001,0.7023062880909874,17,15,10411.05,0.09046883793265806,2023.44,0.0,127860.57000000002,1.0,False,0,none,221.42630493150688,47.13644000000001
AR11_R5_OBSERVED_VOTES_COVER,2026-01-06,-1146.5219000000004,113932.32997769995,80201.58,0.7039404883205488,17,15,10791.300000000001,0.09471674986469766,2023.44,0.0,80084.0354,1.0,False,0,none,219.73035616438358,1.7632
AR11_R5_OBSERVED_VOTES_COVER,2026-01-07,-2005.899999999998,111926.42997769995,82207.48,0.7344778174054054,17,15,10929.75,0.09765119822170354,2023.44,0.0,82191.98500000002,1.0,False,0,none,225.22597260273972,0.0
AR11_R5_OBSERVED_VOTES_COVER,2026-01-08,633.3317010000005,112559.76167869996,110534.85620000001,0.9820103965351312,25,19,13282.740000000002,0.11800611339170539,2023.44,28996.099,81486.4253,1.0,False,0,none,302.8352224657535,28.996098999999997
AR11_R5_OBSERVED_VOTES_COVER,2026-01-09,-1256.283800000002,111303.47787869995,111791.14,1.0043813736155802,25,19,13158.48,0.1182216427625046,2023.44,0.0,111767.7376,1.0,False,0,none,918.8312876712329,0.0
AR11_R5_OBSERVED_VOTES_COVER,2026-01-12,-6222.017220000001,105081.46065869996,83853.35,0.7979842445505403,17,14,14486.100000000002,0.13785590635297912,2023.44,0.0,116546.3041,1.0,False,0,none,229.73520547945208,34.22222
AR11_R5_OBSERVED_VOTES_COVER,2026-01-13,2360.455000000003,107441.91565869996,81492.895,0.7584832651241101,17,14,13138.86,0.1222880280889342,2023.44,0.0,81598.24000000002,1.0,False,0,none,223.26820547945206,0.0
AR11_R5_OBSERVED_VOTES_COVER,2026-01-14,-195.64300000000443,107246.27265869995,81688.53800000002,0.7616911616123504,17,14,11765.460000000003,0.1097050714055336,2023.44,0.0,81521.06999999999,1.0,False,0,none,223.80421369863018,0.0
AR11_R5_OBSERVED_VOTES_COVER,2026-01-15,-103.8493750999987,107142.42328359996,116952.81800000001,1.09156405479492,25,20,11412.365400000002,0.10651584172025039,2023.44,35204.4751,81739.005,1.0,False,0,none,320.41867945205485,35.2044751
AR11_R5_OBSERVED_VOTES_COVER,2026-01-16,-3283.237859999998,103859.18542359996,68417.015,0.6587478490318832,17,15,9620.34,0.09262868720530101,2023.44,0.0,120246.22500000003,1.0,False,0,none,749.7755068493151,51.755860000000006
AR11_R5_OBSERVED_VOTES_COVER,2026-01-20,5559.5560000000005,109418.74142359996,62857.459,0.5744670262350743,17,15,7874.76,0.07196902374807918,2023.44,0.0,62829.085900000005,1.0,False,0,none,172.21221643835617,0.0
